business_id,name,address,city,ZIP Code,latitude,longitude,stars,review_count,BusinessParking,BestNights,RestaurantsReservations,HappyHour,NoiseLevel,Ambience,RestaurantsGoodForGroups,WiFi,RestaurantsAttire,OutdoorSeating,RestaurantsTableService,Alcohol,RestaurantsPriceRange2,GoodForKids,BusinessAcceptsCreditCards,Caters,GoodForMeal,HasTV,WheelchairAccessible,BikeParking,DogsAllowed,Corkage,BYOB,DriveThru,BYOBCorkage,Smoking,Music,CoatCheck,BusinessAcceptsBitcoin,ByAppointmentOnly,GoodForDancing,RestaurantsTakeOut,RestaurantsDelivery,BestNights,RestaurantsReservations,HappyHour,NoiseLevel,RestaurantsGoodForGroups,WiFi,RestaurantsAttire,OutdoorSeating,RestaurantsTableService,Alcohol,RestaurantsPriceRange2,GoodForKids,BusinessAcceptsCreditCards,Caters,HasTV,WheelchairAccessible,BikeParking,DogsAllowed,Corkage,BYOB,DriveThru,BYOBCorkage,Smoking,Music,CoatCheck,BusinessAcceptsBitcoin,ByAppointmentOnly,GoodForDancing,GoodForMeal_dessert,GoodForMeal_latenight,GoodForMeal_lunch,GoodForMeal_dinner,GoodForMeal_brunch,GoodForMeal_breakfast,BusinessParking_valet,BusinessParking_garage,BusinessParking_street,BusinessParking_lot,BusinessParking_validated,Ambience_divey,Ambience_hipster,Ambience_casual,Ambience_touristy,Ambience_trendy,Ambience_intimate,Ambience_romantic,Ambience_classy,Ambience_upscale,hours_Tuesday,hours_Wednesday,hours_Thursday,hours_Friday,hours_Saturday,hours_Sunday,hours_Monday
bSWL0YxfawjS03_g2kgujA,Allegro Pizza,3942 spruce st,philadelphia,19104,39.9514453,-75.2029159,3.0,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',True,u'no',casual,True,,beer_and_wine,1,True,True,True,True,,True,,True,,,no,,,,,,,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11:0-21:30,11:0-21:30,11:0-21:30,11:0-23:0,11:0-17:0,11:0-21:30,0:0-0:0
cX1VH_vpqGoLrio4sV9xcA,Ron's Original Bar & Grille,74 e uwchlan ave,exton,19341,40.059489,-75.654769,4.0,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",False,True,u'average',True,u'no',u'casual',True,True,u'full_bar',2,True,True,True,True,True,True,False,,False,False,,u'outdoor',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}",False,False,,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,17:0-20:30,17:0-20:30,17:0-20:30,17:0-21:0,17:0-21:0,16:30-20:30,
gJvHJcDBnrcIKDGo9_-v5Q,La Collina,37-41 ashland ave,bala cynwyd,19004,40.0264727872,-75.2321217309,3.5,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,True,,u'average',True,u'no',u'dressy',False,,u'full_bar',3,False,True,True,True,,True,,,,,,,"{u'dj': False, u'live': None, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}",,,,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,10:0-22:0,10:0-21:0,11:0-21:0
yDHINEt7By47My7x4Mb8oA,The Gypsy Saloon,128 ford st,west conshohocken,19428,40.0689589,-75.3125708,4.0,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,"{u'monday': False, u'tuesday': False, u'wednesday': False, u'thursday': False, u'friday': False, u'saturday': False, u'sunday': False}",True,True,u'average',True,u'free',u'casual',True,True,u'full_bar',2,False,True,True,True,True,False,True,,,,,u'no',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}",False,,False,False,False,False,False,True,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,16:30-22:0,16:30-22:0,16:30-22:0,16:30-22:0,16:30-22:0,16:30-22:0,16:30-22:0
eLbKuFpCtHEjCkoWkDDk7g,Trattoria Carina,2201 spruce st,philadelphia,19103,39.9488052,-75.1779537,4.5,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,False,u'average',True,no,u'casual',True,True,u'full_bar',2,False,True,,False,,True,False,,,,,,,,,,,,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,12:0-22:0,11:0-23:0
eM5CowLA4lGmATovJrLRXQ,Al's Italiano Pizzeria & Ristorante,8202 roosevelt blvd,philadelphia,19152,40.0605711,-75.0448466,3.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'quiet',True,u'no',u'casual',False,,u'none',1,True,True,,True,,False,,,,,,,,,,False,,False,False,True,True,False,False,False,False,False,False,False,,,,,,,,,,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0
QyMoP9r9KTht-r54EL2elQ,Via Marconi's Pizza Pub,190 forty foot rd,hatfield,19440,40.2673840919,-75.3157071631,2.5,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,False,True,average,True,free,u'casual',True,True,full_bar,2,True,True,False,True,,True,False,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,12:0-20:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-20:0,
MWmXGQ98KbRo3vsS5nZhMA,Anthony's at Paxon Hollow,850 paxon hollow rd,broomall,19008,39.958108,-75.371118,3.5,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,True,,loud,True,u'no',casual,True,,u'full_bar',2,True,True,False,True,,True,,,,,,,,,False,,,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,,False,False,False,False,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0
L2pmVQMrpY-yZwZkZoRt5g,Giovanni's Pizzeria,5604 greene st,philadelphia,19144,40.0334795,-75.1758562,2.5,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'quiet',True,no,u'casual',False,,none,1,True,True,False,True,,True,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,10:0-21:30,10:0-21:30,10:0-21:30,10:0-22:0,10:0-22:0,11:0-21:0,0:0-0:0
OIaofZqg0PTnf7srCDlxPg,Nico's Pizza,416 town ctr,new britain,18901,40.2967204455,-75.1904951565,4.0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,,False,,casual,None,,none,2,True,True,,True,,True,,,,,,,,,,,,,,True,,,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10:0-19:0,10:0-19:0,10:0-19:0,10:0-20:0,10:0-16:0,10:0-19:0,10:0-19:0
a1kzPot-Q16eIUBjQTre9w,PrimoHoagies,432 egypt rd,norristown,19403,40.1305783819,-75.3994747285,3.0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',False,no,u'casual',False,,u'none',1,True,True,True,True,,False,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,8:30-21:0,8:30-21:0,8:30-21:0,8:30-21:0,10:0-21:0,10:0-20:0,8:30-21:0
0zf4KKZqbqoxiuKzeZLDdg,PrimoHoagies,128 s 11th st,philadelphia,19107,39.949216187,-75.1590522333,3.5,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',False,u'no',u'casual',False,,u'none',1,True,True,True,True,,True,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-21:0,0:0-0:0
_UkuPzo66XqIN2hvYLlqEQ,Carrabba's Italian Grill,1250 baltimore pike springfield mall,springfield,19064,39.914685,-75.3528616,3.0,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,True,u'average',True,free,u'casual',False,,u'full_bar',2,True,True,True,True,,False,,,,,,,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",,,,,False,False,False,True,False,False,False,False,False,True,False,False,,True,False,,False,False,False,False,10:0-2:0,10:0-2:0,10:0-2:0,10:0-2:0,11:0-2:0,11:0-20:0,0:0-0:0
E1gf1YIWOo1BgzMUwJtEZg,Top Tomato Bar & Pizza,116 s 11th st,philadelphia,19107,39.9495688,-75.1589615,3.5,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,None,True,u'average',True,u'no',u'casual',True,True,u'full_bar',1,True,True,True,True,True,True,False,False,,,,u'no',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",False,False,False,,False,False,True,True,False,,False,False,True,False,False,,,True,,,,,False,False,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0,11:0-22:0
8msUuroLQ1Tj-aNWgzIovQ,Malvern Pizza,19 e king st,malvern,19355,40.036306,-75.514015,4.0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',True,no,u'casual',False,,u'beer_and_wine',2,True,True,False,True,,False,,,,,,,,,,,,,False,,True,False,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,14:0-20:0,14:0-20:0,14:0-20:0,14:0-21:0,14:0-21:0,,
SLmGshQmUoMPMlwbMuLWLQ,Avola Kitchen + Bar,625 n morehall rd,malvern,19355,40.0680246,-75.5361313,4.0,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",True,True,,True,u'free',,True,True,u'full_bar',,,True,True,True,True,,False,,,,,,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}",,,,,True,True,,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,17:0-21:0,17:0-21:0,17:0-21:0,17:0-22:0,17:0-22:0,,
IfZ5Xqh5VNxM-HDhKPUlXg,Augusto's,530 madison ave,warminster,18974,40.1993886,-75.0904751,4.0,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,False,u'quiet',True,u'free',u'dressy',False,True,u'none',3,False,True,True,False,True,False,False,,,,,,,,False,,,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,11:30-21:0,11:30-21:0,11:30-16:0,11:30-22:0,11:30-22:0,11:30-21:0,0:0-0:0
u7_3L1NBWgxhBM_B-cmmnA,Pizzeria Vetri,1939 callowhill st,philadelphia,19130,39.960888,-75.171213,4.0,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,False,u'average',True,u'free',u'casual',True,True,u'beer_and_wine',2,True,True,True,False,True,True,True,,,,,,,,False,False,,False,True,True,True,False,False,False,False,True,True,False,False,False,,False,False,,,False,False,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,15:0-22:0,11:0-22:0
vcyyzUqEiCTSrFmHgqvxpg,SALERNO'S Ristorante & Pizzeria,6500-02 rising sun ave,philadelphia,19111,40.0512797,-75.0943052,4.0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,True,,False,,u'average',True,no,u'casual',False,,u'none',1,True,True,True,True,,False,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11:0-19:0,11:0-19:0,11:0-19:0,11:0-20:0,11:0-20:0,9:0-15:0,0:0-0:0
5v9Voa4a5MON7mAQO3gV3A,Montesano Bros Trattoria & Catering,55 seaboldt way,chester springs,19425,40.078086,-75.6907377,4.5,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,False,True,u'average',False,u'free',u'casual',True,False,u'full_bar',2,True,True,True,True,True,True,True,,,,,,"{u'dj': None, u'live': True, u'jukebox': None, u'video': False, u'background_music': False, u'karaoke': None, u'no_music': False}",False,,,,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-23:0,12:0-22:0
pHBwvBG3iZdOfpLNZTkVWQ,Pasqually's Pizza,200 s 43rd st,philadelphia,19104,39.9545323,-75.2089392,4.0,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',True,u'no',u'casual',False,,u'beer_and_wine',1,True,True,False,True,True,False,,,,,,,,,,,,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-16:0,,11:0-20:0
TVe1FyolMt9xjBtY7oMTOQ,Pitruco Pizza Franklin's Table,3401 walnut st,philadelphia,19104,39.9529913,-75.1922872,4.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,u'free',,True,False,u'none',,,True,True,False,True,True,,False,False,,,,,,,,,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,16:0-21:30,16:0-21:30,16:0-20:0,16:0-22:30,12:0-22:30,12:0-22:30,16:0-21:30
aCHS5pnDjChkHpFo4-EfKg,Bistro La Baia,1700 lombard st,philadelphia,19146,39.945162,-75.1702591,3.5,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,True,,,u'free',,True,True,u'none',,,True,True,False,True,False,,False,True,,,,,,False,,,False,,,True,,False,False,False,False,True,False,,False,True,False,,,False,False,False,18:0-21:30,18:0-21:30,18:0-21:30,18:0-21:30,18:0-21:30,17:0-21:0,18:0-21:30
wUnLSg_GKfEIQ5CQQ770_g,Vetri Cucina,1312 spruce st,philadelphia,19107,39.9466441,-75.1631867,4.5,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,None,,True,,u'average',False,u'no',dressy,True,True,u'full_bar',4,False,True,False,True,,True,,,,,,,,,,,,,False,,True,False,False,False,False,,True,False,False,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,12:0-22:0,12:0-21:0,11:0-21:0
CYJRj0lF120-WC3UKsuh5A,Cafe Fiorello's,730 e gay st,west chester,19380,39.9657679,-75.5926251,3.5,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,u'average',True,free,u'casual',True,,u'full_bar',2,True,True,True,True,,True,,,,,,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,,,False,False,False,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,0:0-0:0
fGYnHzFr1z2kv7bPRW6VMA,Limoncello Ristorante & Caterers,9 n walnut st,west chester,19380,39.9606394,-75.6032204,4.0,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,True,u'loud',True,u'free',casual,True,True,u'full_bar',2,False,True,True,True,,True,True,,,True,yes_free,,,,,,,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,10:0-21:30,10:0-21:30,10:0-21:30,10:0-22:30,10:0-22:30,,10:0-21:30
XukG-TOyJI-7Pf7IKnO7hg,Tosco's Restaurant,824 main st,pennsburg,18073,40.3902641,-75.4908849,4.0,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'loud',True,no,u'casual',True,True,u'none',2,True,True,True,True,,True,,,,,,,,,,,,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,,,False,False,11:0-22:30,11:0-22:30,11:0-22:30,11:0-23:30,11:0-23:30,12:0-22:30,11:0-22:30
XwPKw3mw214qDxJFfX-pgg,Mamma Maria's Restaurant & Pizzeria,540 e philadelphia ave,boyertown,19512,40.3291535,-75.6299694,3.5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,False,,u'very_loud',True,u'free',u'casual',False,True,u'full_bar',2,True,True,True,True,True,True,,,,,,,,,,,,True,,True,True,False,False,False,False,False,True,False,,False,True,False,False,False,False,False,False,10:30-22:0,10:30-22:0,10:30-22:0,10:30-23:0,10:30-23:0,11:0-22:0,10:30-22:0
WsutM91wvomE-P2ilXslaw,Tony's Pizzeria & Italian Restaurant,2809 egypt rd,audubon,19403,40.1288139,-75.4327103,3.5,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',True,no,casual,False,,u'beer_and_wine',1,True,True,True,True,,False,,,,,,,,,,,,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,10:0-20:0,10:0-20:0,10:0-20:0,10:0-18:0,10:0-16:0,10:0-20:0,10:0-20:0
kex3ujGWOUvBX_ms4Etdtw,PrimoHoagies,11 paoli plz,paoli,19301,40.0426562772,-75.484667,4.0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',True,,u'casual',False,False,u'none',2,True,True,True,True,True,True,,,,,,,,,,,,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,16:0-22:0,
FbbKgpCqKFbjofm_pRY36w,Imperatore Bar and Woodfired Grille,511 stump rd,north wales,19454,40.232128,-75.2275944,3.5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,True,,,,,,,,,,,,,,,,"{u'dj': False, u'live': True, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}",,,,,,False,True,True,False,False,False,False,True,False,False,True,,True,False,,False,False,False,False,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0
05471AhNLv1NxKoaVs4gYw,Sam's Brick Oven Pizza,2626 county line rd,ardmore,19003,40.000178,-75.295926,4.0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,True,u'average',True,u'free',u'casual',True,True,u'full_bar',2,True,True,True,True,,True,,,,,,u'no',"{u'dj': False, u'live': True, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}",False,,,False,False,False,,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,9:30-22:0,9:30-22:0,9:30-22:0,9:30-22:0,10:0-22:0,10:0-22:0,9:30-22:0
NjUN-lTc8bChI_Ie2WNxxg,Seasons Pizza,369 w lancaster ave,wayne,19087,40.0447316,-75.3986707,2.5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',True,u'no',u'casual',False,False,u'none',1,True,True,True,True,True,False,False,,,,,,,,False,,,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0
OG8er33dEnzM1Bc9nErUmA,1 Stop Pizza,3701 germantown ave,philadelphia,19140,40.0093835,-75.1506617,3.5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,u'quiet',,u'no',u'casual',None,False,,1,,True,,,True,,,,,False,,,,,,,,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,16:0-20:0,16:0-20:0,16:0-20:0,16:0-20:30,16:0-20:30,15:30-19:30,0:0-0:0
uKAbrDSJJzZliY1Yqu5KxQ,Scannicchio's,2500 s broad & porter,philadelphia,19145,39.919346,-75.171033,4.0,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,False,u'average',True,u'free',u'casual',True,True,u'none',2,True,False,True,False,True,True,True,False,True,,,,,,,,,,False,,True,,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,9:30-23:0,9:30-23:0,9:30-23:0,9:0-0:0,9:0-0:0,8:0-22:0,9:30-23:0
G_kesdiiYUmTWV9yRHcuCg,Taranovas Pizza and Pasta,4201 neshaminy blvd,bensalem,19020,40.136201,-74.950861,3.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,u'average',True,u'free',u'casual',False,,u'none',1,True,True,,True,,False,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,,,,False,11:30-21:0,11:30-21:0,11:30-21:0,11:30-22:0,11:30-22:0,11:30-21:0,11:30-21:0
jxfAi7UDmtbhyPw7ZsfKVw,Fellini Cafe of Media,106 w state st,media,19063,39.917967,-75.3913927,4.0,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,False,u'loud',True,u'no',u'casual',True,True,u'none',2,True,True,True,False,True,True,True,False,True,,yes_free,,,,False,True,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19:0-22:0,19:0-22:0,19:0-22:0,14:0-22:0,14:0-22:0,14:0-22:0,0:0-0:0
y_JZFlF-4fwSIn4RJ2vMGw,Italiano's,2551 s 12th st,philadelphia,19148,39.917764,-75.1671583,4.5,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,False,,u'average',True,u'no',u'casual',True,,u'none',1,True,False,False,False,,False,,,,,,,,,False,,,False,,,,,,False,False,True,False,False,False,,True,False,True,False,False,False,False,13:0-2:0,13:0-2:0,13:0-2:0,12:30-2:0,12:30-2:0,12:30-2:0,13:0-2:0
AlxnbBd2JNkozNvI0OvRLQ,Murph's Bar,202 e girard ave,philadelphia,19125,39.9689397,-75.1334333,4.0,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,None,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",True,True,u'average',True,u'no',u'casual',True,True,u'full_bar',2,False,True,False,True,False,True,False,,False,,,u'yes',"{u'dj': False, u'live': None, u'jukebox': None, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}",False,,,False,,False,True,True,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16:30-21:0,16:30-21:0,16:30-21:0,16:30-22:0,16:30-22:0,16:30-21:0,16:30-21:0
bMratNjTG5ZFEA6hVyr-xQ,Portobello Cafe,1423 chester pike,eddystone,19022,39.865032,-75.3440508,4.0,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,u'quiet',True,u'no',u'casual',True,True,u'none',2,True,True,True,True,True,True,,False,True,,,,,,,,,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0
u-8sFq05DQ6PYCR5HiKZ2w,Axis Pizza,20 s 36th st,philadelphia,19104,39.9553365,-75.1946097,3.0,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',True,u'free',u'casual',True,,u'none',1,True,True,True,True,,True,,,,False,,,,,,,,False,False,True,True,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,False,17:0-21:30,17:0-21:30,17:0-21:30,17:0-22:0,17:0-22:0,,17:0-20:30
3lBooCffgkW7tVSG5kILBA,Porcini,2048 sansom st,philadelphia,19103,39.951348,-75.1751139,3.5,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,u'average',False,u'free',casual,False,,u'none',2,False,True,False,False,,True,,False,,,yes_free,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-23:0,10:30-22:0,10:0-22:0
4bxby6xcP1iP8oXrdvsW7w,Main Street Pizzeria & Grille,328 w main st,lansdale,19446,40.243567,-75.2875431,3.5,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,u'average',True,u'no',u'casual',False,,u'none',2,True,True,True,True,,False,,,,,,,,,,,,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,11:30-20:30,11:30-20:30,11:30-20:30,11:30-21:0,11:30-21:0,13:0-20:30,11:30-20:30
c7OfNRMIqAhtNOMEat3Rbg,Fellini Cafe,3541 w chester pike,newtown square,19073,39.986747,-75.397289,4.0,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,False,u'loud',True,u'free',u'casual',True,True,u'none',2,True,True,True,False,True,True,False,False,True,,,,,,False,,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,,,7:0-15:0
xJHQZzx3gYE5j--JIA6oqg,Scaramuzza's Pasta Products,20 ogden str,clifton heights,19018,39.9304007,-75.2931338,4.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'quiet',True,u'no',u'casual',False,False,u'none',2,True,True,,False,,,,,,,,,,,,,,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,,False,,False,False,,16:0-22:0,16:0-22:0,16:0-23:0,16:0-23:0,10:30-16:0,
ldr7iDtxFXX-q7tJuXqlGQ,Revolution House,200 market st,philadelphia,19106,39.9497082,-75.1439349,3.5,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",True,True,u'average',True,u'free',u'casual',True,,u'full_bar',2,True,True,False,True,,True,,,,,,,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",False,,False,,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0
