Feature,Importance
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_13242,0.0
Income and benefits - Families - Median family income (dollars)_71986,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_41133",0.0
Income and benefits - Families - Median family income (dollars)_74366,0.0
Income and benefits - Families - Median family income (dollars)_80691,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_94578,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_93201,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_127650",0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_88993,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_84844,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_83926,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_42259",0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_55187,0.0
Income and benefits - Families - Mean family income (dollars)_112184,0.0
Income and benefits - Families - Median family income (dollars)_118494,0.0
Income and benefits - Families - Mean family income (dollars)_135540,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_146038,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_111844",0.0
Income and benefits - Families - Mean family income (dollars)_129957,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_144244,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_142645,0.0
Income and benefits - Families - Mean family income (dollars)_130612,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_49720",0.0
Income and benefits - Families - Mean family income (dollars)_142860,0.0
Income and benefits - Families - Mean family income (dollars)_112185,0.0
Income and benefits - Families - Mean family income (dollars)_150219,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_109700",0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_130018,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_129294,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_129196,0.0
Income and benefits - Families - Mean family income (dollars)_153018,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_128503,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_146368,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_148827,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_115753",0.0
Income and benefits - Families - Mean family income (dollars)_120460,0.0
Income and benefits - Families - Mean family income (dollars)_113524,0.0
Income and benefits - Families - Mean family income (dollars)_117018,0.0
Income and benefits - Families - Mean family income (dollars)_117114,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_191359,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_183169,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_9282,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_45680",0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_46108",0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_46208",0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_165006,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_161492,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_161260,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_47760",0.0
Income and benefits - Families - Mean family income (dollars)_119449,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_157371,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_14912,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_14971,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_15331,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_24991,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_25578,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_105804",0.0
Income and benefits - Families - Median family income (dollars)_141625,0.0
Income and benefits - Families - Median family income (dollars)_143536,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_25112,0.0
Income and benefits - Families - Median family income (dollars)_146483,0.0
Income and benefits - Families - Median family income (dollars)_146768,0.0
Income and benefits - Families - Median family income (dollars)_147060,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_16318,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_24770,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_24490,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_24372,0.0
Income and benefits - Families - Median family income (dollars)_147070,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_45089",0.0
Income and benefits - Families - Median family income (dollars)_154238,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_36205",0.0
Income and benefits - Families - Median family income (dollars)_139938,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_25693,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_48293",0.0
Income and benefits - Families - Median family income (dollars)_134078,0.0
Income and benefits - Families - Median family income (dollars)_119737,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_94262",0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_27957,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_27796,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_27464,0.0
Income and benefits - Families - Median family income (dollars)_128542,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_27231,0.0
Income and benefits - Families - Median family income (dollars)_129845,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_94280",0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_26649,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_26308,0.0
Income and benefits - Families - Median family income (dollars)_132527,0.0
Income and benefits - Families - Median family income (dollars)_133453,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_25993,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_25936,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_23862,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_44415",0.0
Income and benefits - Families - Median family income (dollars)_165550,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_20127,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_19988,0.0
Income and benefits - Families - Median family income (dollars)_55833,0.0
Income and benefits - Families - Median family income (dollars)_58456,0.0
Income and benefits - Families - Median family income (dollars)_59118,0.0
Income and benefits - Families - Median family income (dollars)_59919,0.0
Income and benefits - Families - Median family income (dollars)_61046,0.0
Income and benefits - Families - Median family income (dollars)_63002,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_18556,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_40515",0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_17445,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_17261,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_16839,0.0
Income and benefits - Families - Median family income (dollars)_64095,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_16352,0.0
Income and benefits - Families - Median family income (dollars)_67292,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_39511",0.0
Income and benefits - Families - Median family income (dollars)_49654,0.0
Income and benefits - Families - Median family income (dollars)_168375,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_20289,0.0
Income and benefits - Families - Median family income (dollars)_170909,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_22819,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_22075,0.0
Income and benefits - Families - Median family income (dollars)_181217,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_36887",0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_39929",0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_21792,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_39083",0.0
Income and benefits - Families - Median family income (dollars)_32480,0.0
Income and benefits - Families - Median family income (dollars)_42665,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_21411,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_39498",0.0
Income and benefits - Families - Median family income (dollars)_47822,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_20454,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_20338,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_37974,0.0
